Price,Rating,Discount,price,price_2dp,Category_B,Category_C,Category_D,Category_Unknown,Stock_In Stock,Stock_Out of Stock,Price_Standard,Price_MinMax,Price_Robust
1537.0,1.168436341115941,22.0,1537.0,1537.0,False,False,False,True,False,True,-1.2254946426518336,0.14499343235323836,-0.7222715173025732
3771.0,3.0820600518841306,30.0,3771.0,3771.0,False,False,True,False,True,False,-0.43877678710741774,0.37071839951500457,-0.25585886528524454
7965.0,3.052955010389021,9.0,7965.0,7965.0,False,False,False,True,False,True,1.0381680142145517,0.7944831767202182,0.6197609478574039
4424.0,4.992992177638451,41.0,4424.0,4424.0,False,False,False,True,True,False,-0.208818524049896,0.43669798928968373,-0.11952607129808446
4743.0,3.0820600518841306,30.0,4743.0,4743.0,True,False,False,False,False,True,-0.09648056705854927,0.46892997878144893,-0.05292551803330028
9729.0,1.735501043999685,33.0,9729.0,9729.0,False,False,False,True,False,True,1.6593722654143501,0.972719005759321,0.9880473928701916
2314.0,2.9504001408342653,34.0,2314.0,2314.0,False,False,False,True,False,True,-0.9518689605757319,0.22350207133474792,-0.5600501069993215
2753.0,4.976548187670298,46.0,2753.0,2753.0,False,False,False,True,False,True,-0.7972722109857594,0.26785894715570374,-0.4683960540738034
2085.0,3.0820600518841306,37.0,2085.0,2085.0,False,False,False,True,True,False,-1.0325128231181093,0.20036374658987574,-0.6078605355185552
587.0,3.0820600518841306,15.0,587.0,587.0,False,False,False,True,False,True,-1.5600434173909539,0.04900474891381227,-0.9206117229500496
,3.0820600518841306,28.0,5016.970630372492,5016.97,False,False,False,True,False,True,,,
6444.0,3.0820600518841306,44.0,6444.0,6444.0,True,False,False,False,True,False,0.5025378180269705,0.6408002424977265,0.3022078396576022
1322.0,3.0820600518841306,41.0,1322.0,1322.0,False,False,False,True,False,True,-1.3012083127243712,0.12326967768010509,-0.7671590375280547
9833.0,3.0820600518841306,25.0,9833.0,9833.0,False,False,True,False,False,True,1.695996552333159,0.9832272405779529,1.0097604259094943
531.0,3.763509325473399,5.0,531.0,531.0,False,False,False,True,True,False,-1.5797641872703125,0.04334646862685663,-0.9323033561250588
2153.0,3.2270961712433626,45.0,2153.0,2153.0,False,False,False,True,False,True,-1.008566173978888,0.20723451550975044,-0.5936635523774727
5119.0,1.7737018199744177,48.0,5119.0,5119.0,False,False,False,True,False,True,0.03593031641714471,0.5069212892795796,0.02557544757033248
8627.0,1.6102640318690766,25.0,8627.0,8627.0,False,False,False,True,False,True,1.2712956867169705,0.8613721329695867,0.7579727543191189
297.0,3.0820600518841306,3.0,297.0,297.0,False,False,False,True,False,True,-1.6621688328376327,0.019702940284934828,-0.9811576804634897
5426.0,3.0820600518841306,22.0,5426.0,5426.0,False,False,False,True,False,True,0.14404239414862888,0.5379407901384258,0.08967065086904327
273.0,1.4180834593687035,4.0,273.0,273.0,False,True,False,False,False,True,-1.670620591357358,0.017277963019096697,-0.9861683803956365
3164.0,1.8564876494356684,25.0,3164.0,3164.0,False,False,False,True,False,True,-0.6525358463354662,0.30938668283318177,-0.38258781773579
3836.0,3.0820600518841306,31.0,3836.0,3836.0,False,False,True,False,False,True,-0.4158866077831621,0.3772860462766495,-0.24228821963568037
907.0,3.0820600518841306,4.0,907.0,907.0,False,True,False,False,True,False,-1.4473533037946187,0.08133777912498737,-0.8538023905214259
,3.0820600518841306,25.0,5016.970630372492,5016.97,False,False,False,True,False,True,,,
944.0,3.0820600518841306,44.0,944.0,944.0,False,False,False,True,True,False,-1.4343235094100424,0.08507628574315448,-0.8460775614593663
6618.0,2.3903355920797384,24.0,6618.0,6618.0,False,False,False,True,True,False,0.5638130672949779,0.658381327675053,0.3385354141656663
580.0,1.4907350786525972,38.0,580.0,580.0,False,False,False,True,True,False,-1.5625085136258738,0.048297463877942814,-0.9220731770969257
7422.0,1.3887899924494618,40.0,7422.0,7422.0,False,False,False,True,True,False,0.8469469777057703,0.7396180660806304,0.5063938618925832
8748.0,1.5274825040393862,6.0,8748.0,8748.0,False,True,False,False,False,True,1.3139066359205847,0.8735980600181873,0.7832350331436922
2526.0,3.0820600518841306,19.0,2526.0,2526.0,False,False,False,True,False,True,-0.8772117603181597,0.24492270384965142,-0.5157889242653583
2193.0,3.0820600518841306,8.0,2193.0,2193.0,False,False,False,True,False,True,-0.9944799097793462,0.21127614428614733,-0.5853123858238948
2141.0,1.4427356777756404,36.0,2141.0,2141.0,False,False,False,True,True,False,-1.0127920532387507,0.20602202687683138,-0.5961689023435461
8942.0,4.356030324204079,43.0,8942.0,8942.0,False,False,False,True,False,True,1.382225017288363,0.8931999595837122,0.8237381909285453
3311.0,3.779833637391149,42.0,3311.0,3311.0,False,False,True,False,False,True,-0.6007688254021497,0.3242396685864403,-0.351897280651391
3601.0,3.0820600518841306,10.0,3601.0,3601.0,False,False,False,True,False,True,-0.49864340995547085,0.3535414772153178,-0.2913513231379508
2908.0,3.0820600518841306,43.0,2908.0,2908.0,False,False,False,True,False,True,-0.7426879372125345,0.2835202586642417,-0.4360352836786889
9772.0,4.386476093744632,1.0,9772.0,9772.0,True,False,False,False,True,False,1.6745149994288577,0.9770637566939476,0.9970248969152878
4953.0,2.55636308815333,13.0,4953.0,4953.0,False,False,False,True,False,True,-0.02252768001095422,0.4901485298575326,-0.009081893627016023
3596.0,3.0820600518841306,30.0,3596.0,3596.0,False,False,False,True,False,True,-0.5004041929804136,0.35303627361826817,-0.2923952189571481
5570.0,1.211041220532186,24.0,5570.0,5570.0,False,False,False,True,False,True,0.19475294526697978,0.5524906537334545,0.1197348504619239
572.0,3.0820600518841306,25.0,572.0,572.0,False,False,False,False,False,True,-1.5653257664657823,0.047489138122663435,-0.9237434104076413
413.0,3.875076251037159,24.0,413.0,413.0,False,False,False,True,False,True,-1.6213186666589612,0.03142366373648581,-0.9569392974581137
9448.0,3.0820600518841306,31.0,9448.0,9448.0,False,False,False,True,True,False,1.5604162594125681,0.9443265636051328,0.9293804478313065
1476.0,3.283649654560546,32.0,1476.0,1476.0,False,False,False,True,False,True,-1.246976195556135,0.1388299484692331,-0.7350070462967796
6094.0,3.0820600518841306,20.0,6094.0,6094.0,False,False,True,False,False,True,0.37928300628097883,0.6054359907042538,0.2291351323137951
1360.0,3.0820600518841306,36.0,1360.0,1360.0,False,False,False,True,False,True,-1.2878263617348065,0.12710922501768213,-0.7592254293021556
4651.0,3.0820600518841306,29.0,4651.0,4651.0,False,True,False,False,False,True,-0.12887897471749565,0.4596342325957361,-0.07213320110652957
2630.0,3.0820600518841306,29.0,2630.0,2630.0,False,False,False,True,True,False,-0.8405874733993508,0.2554309386682833,-0.49407589122605566
2708.0,1.5939606552371202,40.0,2708.0,2708.0,False,True,False,False,False,True,-0.813119258210244,0.26331211478225724,-0.4777911164465786
6768.0,3.0820600518841306,34.0,6768.0,6768.0,False,True,False,False,False,True,0.61663655804326,0.6735374355865413,0.3698522887415836
1072.0,3.0820600518841306,20.0,1072.0,1072.0,False,False,True,False,False,True,-1.3892474639715082,0.09800949782762453,-0.8193538284879169
5966.0,3.0820600518841306,15.0,5966.0,5966.0,False,False,False,False,False,True,0.3342069608424447,0.5925027786197837,0.20241139934234564
1357.0,1.575677158382542,47.0,1357.0,1357.0,False,False,False,True,False,True,-1.2888828315497722,0.12680610285945237,-0.7598517667936739
4688.0,1.0136444576261732,39.0,4688.0,4688.0,True,False,False,False,False,True,-0.1158491803329194,0.4633727392139032,-0.06440837204446996
5135.0,1.3979580883377167,43.0,5135.0,5135.0,False,True,False,False,False,True,0.041564822096961475,0.5085379407901384,0.02891591419176366
5835.0,3.0820600518841306,20.0,5835.0,5835.0,True,False,False,False,False,True,0.28807444558894496,0.579266444377084,0.17506132887937784
2489.0,3.0820600518841306,43.0,2489.0,2489.0,False,False,False,True,True,False,-0.890241554702736,0.24118419723148432,-0.5235137533274179
2831.0,4.015490082668807,30.0,2831.0,2831.0,False,True,False,False,False,True,-0.7698039957966527,0.2757401232696777,-0.45211127929432643
6309.0,3.0820600518841306,34.0,6309.0,6309.0,False,False,False,False,False,True,0.4549966763535166,0.6271597453773871,0.2740226525392766
868.0,4.44701248149917,5.0,868.0,868.0,False,False,False,True,False,True,-1.461087411389172,0.0773971910680004,-0.8619447779111644
2951.0,3.0820600518841306,37.0,2951.0,2951.0,False,False,False,True,False,True,-0.727545203198027,0.28786500959886835,-0.4270577796335926
7595.0,3.0820600518841306,27.0,7595.0,7595.0,False,True,False,False,False,True,0.9078700703687891,0.757098110538547,0.5425126572368077
4775.0,1.9700663344235991,14.0,4775.0,4775.0,False,False,False,True,False,True,-0.08521155569891574,0.47216328180256645,-0.046244584790437915
3462.0,3.0820600518841306,8.0,3462.0,3462.0,False,False,False,True,False,True,-0.547593178048879,0.3394968172173386,-0.32037162691163423
5131.0,4.236650018713776,40.0,5131.0,5131.0,False,True,False,False,True,False,0.04015619567700729,0.5081337779124987,0.028080797536405865
5159.0,3.0820600518841306,30.0,5159.0,5159.0,False,False,False,True,True,False,0.05001658061668662,0.5109629180559765,0.03392661412391043
978.0,3.0820600518841306,7.0,978.0,978.0,False,False,False,True,False,True,-1.4223501848404319,0.08851167020309184,-0.8389790698888251
6750.0,2.240162267358838,21.0,6750.0,6750.0,True,False,False,False,True,False,0.6102977391534662,0.6717187026371627,0.3660942637924735
1035.0,4.095231037828995,7.0,1035.0,1035.0,False,False,False,True,False,True,-1.4022772583560845,0.09427099120945741,-0.8270786575499766
9682.0,4.489641074311935,36.0,9682.0,9682.0,False,False,False,True,True,False,1.6428209049798883,0.9679700919470546,0.9782347721697374
9919.0,2.916351330020928,4.0,9919.0,9919.0,True,False,False,False,False,True,1.7262820203621743,0.9919167424472062,1.0277154339996868
5085.0,3.0820600518841306,7.0,5085.0,5085.0,False,False,False,True,False,True,0.02395699184753409,0.5034859048196423,0.018476955999791222
1448.0,1.578281882282309,28.0,1448.0,1448.0,False,False,False,False,True,False,-1.2568365804958144,0.13600080832575528,-0.7408528628842842
6307.0,4.954964905040871,25.0,6307.0,6307.0,False,False,False,True,False,True,0.4542923631435395,0.6269576639385672,0.2736050942115977
6101.0,4.210077430622178,0.0,6101.0,6101.0,False,False,False,True,True,False,0.38174810251589864,0.6061432757401233,0.23059658646067122
6054.0,3.0820600518841306,36.0,6054.0,6054.0,False,False,True,False,False,True,0.36519674208143693,0.6013943619278569,0.22078396576021714
2410.0,3.118344839120001,25.0,2410.0,2410.0,False,False,False,True,True,False,-0.9180619264968313,0.23320198039810044,-0.5400073072707344
2579.0,3.0820600518841306,34.0,2579.0,2579.0,False,False,False,True,False,True,-0.8585474602537667,0.2502778619783773,-0.5047236285818675
5841.0,4.241377172414666,19.0,5841.0,5841.0,False,False,True,False,False,True,0.2901873852188762,0.5798726886935435,0.17631400386241453
,3.0820600518841306,25.0,5016.970630372492,5016.97,False,False,False,True,False,True,,,
7321.0,4.762416364499229,25.0,7321.0,7321.0,False,False,False,True,False,True,0.8113791606019269,0.7294129534202283,0.4853071663447988
1434.0,3.0820600518841306,46.0,1434.0,1434.0,False,False,False,True,True,False,-1.2617667729656539,0.1345862382540164,-0.7437757711780364
,4.403474797560687,21.0,5016.970630372492,5016.97,False,True,False,False,True,False,,,
1680.0,3.0820600518841306,46.0,1680.0,1680.0,False,True,False,False,False,True,-1.1751362481384713,0.15944225522885724,-0.692416096873532
1076.0,3.472829214829641,12.0,1076.0,1076.0,True,False,False,False,False,True,-1.387838837551554,0.09841366070526422,-0.8185187118325591
8772.0,3.0820600518841306,6.0,8772.0,8772.0,False,False,False,True,False,True,1.32235839444031,0.8760230372840254,0.788245733075839
6797.0,4.295197752124858,32.0,6797.0,6797.0,False,False,False,True,False,True,0.6268490995879279,0.6764676164494291,0.3759068844929276
9848.0,4.571325150691187,13.0,9848.0,9848.0,False,False,False,True,False,True,1.7012789014079872,0.9847428513691017,1.012892113367086
4384.0,4.295469146945701,5.0,4384.0,4384.0,False,False,False,True,True,False,-0.22290478824943794,0.4326563605132869,-0.1278772378516624
8403.0,4.420791316507302,30.0,8403.0,8403.0,False,False,False,True,True,False,1.1924126071995358,0.8387390118217641,0.7112062216190824
8281.0,3.0820600518841306,15.0,8281.0,8281.0,False,False,False,True,True,False,1.149449501390933,0.8264120440537536,0.6857351636306697
8486.0,3.0820600518841306,34.0,8486.0,8486.0,False,False,False,True,True,False,1.2216416054135852,0.8471253915327877,0.7285348922177567
7882.0,3.499802616262206,22.0,7882.0,7882.0,False,False,False,True,False,True,1.0089390160005023,0.7860967970091947,0.6024322772587296
9644.0,3.0820600518841306,7.0,9644.0,9644.0,False,False,False,True,False,True,1.6294389539903236,0.9641305446094776,0.9703011639438384
2934.0,3.0820600518841306,25.0,2934.0,2934.0,False,False,False,False,False,True,-0.7335318654828322,0.2861473173688997,-0.4306070254188632
8941.0,3.0820600518841306,25.0,8941.0,8941.0,False,False,True,False,False,True,1.3818728606833743,0.8930989188643023,0.8235294117647058
7260.0,3.0820600518841306,21.0,7260.0,7260.0,False,False,True,False,False,True,0.7898976076976256,0.723249469536223,0.47257163735059243
2987.0,2.201141319570443,31.0,2987.0,2987.0,False,True,False,False,True,False,-0.7148675654184392,0.29150247549762554,-0.4195417297353724
9653.0,3.0820600518841306,25.0,9653.0,9653.0,False,False,True,False,False,True,1.6326083634352204,0.9650399110841669,0.9721801764183935
5196.0,3.818020812930644,26.0,5196.0,5196.0,False,False,False,False,False,True,0.0630463750012629,0.5147014246741436,0.04165144318597004
5015.0,4.508928573095144,13.0,5015.0,5015.0,False,False,False,True,False,True,-0.0006939705016642589,0.4964130544609478,0.0038624145310298032
716.0,3.0820600518841306,33.0,716.0,716.0,False,False,False,True,False,True,-1.5146152153474313,0.06203900171769223,-0.8936792108147606
,3.708541400203897,41.0,5016.970630372492,5016.97,False,False,False,True,True,False,,,
6966.0,1.2361074254362432,24.0,6966.0,6966.0,False,False,False,True,True,False,0.6863635658309926,0.6935434980297059,0.4111905631817945
4024.0,3.0820600518841306,35.0,4024.0,4024.0,False,False,False,True,False,True,-0.34968116604531513,0.3962817015257149,-0.20303773683386397
7878.0,3.317701614197333,3.0,7878.0,7878.0,False,False,False,True,False,True,1.007530389580548,0.785692634131555,0.6015971606033718
,2.8007277823682126,6.0,5016.970630372492,5016.97,False,False,False,False,True,False,,,
7987.0,3.0820600518841306,39.0,7987.0,7987.0,False,False,False,True,False,True,1.0459154595242999,0.7967060725472365,0.6243540894618717
6208.0,4.0565459307784,44.0,6208.0,6208.0,False,False,False,True,False,True,0.41942885924967327,0.6169546327169849,0.25293595699149224
7770.0,3.0820600518841306,44.0,7770.0,7770.0,False,False,False,True,True,False,0.969497476241785,0.7747802364352834,0.5790490109087113
7321.0,3.453911915630956,25.0,7321.0,7321.0,False,False,False,True,True,False,0.8113791606019269,0.7294129534202283,0.4853071663447988
9394.0,1.9423444641239889,47.0,9394.0,9394.0,True,False,False,False,False,True,1.5413998027431866,0.938870364756997,0.9181063729839762
1406.0,3.223711459985949,13.0,1406.0,1406.0,False,False,False,True,False,True,-1.2716271579053333,0.13175709811053857,-0.749621587765541
1871.0,3.0820600518841306,29.0,1871.0,1871.0,False,True,False,False,False,True,-1.1078743365856585,0.17874103263615237,-0.6525392765801973
1348.0,3.0820600518841306,18.0,1348.0,1348.0,False,False,False,True,False,True,-1.292052240994669,0.12589673638476306,-0.7617307792682291
8474.0,3.987314096495559,35.0,8474.0,8474.0,False,False,False,True,False,True,1.2174157261537226,0.8459129028998686,0.7260295422516833
1102.0,4.655984569752293,29.0,1102.0,1102.0,False,False,False,True,False,True,-1.378682765821852,0.1010407194099222,-0.8130904535727335
6105.0,3.0820600518841306,35.0,6105.0,6105.0,False,False,False,True,False,True,0.38315672893585284,0.606547438617763,0.231431703116029
5797.0,1.1084484296634196,35.0,5797.0,5797.0,False,False,False,True,True,False,0.2746924945993801,0.5754268970395069,0.16712772065347878
8774.0,1.7740098191754106,19.0,8774.0,8774.0,False,False,False,True,True,False,1.323062707650287,0.8762251187228453,0.7886632914035179
8547.0,3.0820600518841306,47.0,8547.0,8547.0,False,False,False,True,False,True,1.2431231583178866,0.8532888754167929,0.7412704212119631
816.0,3.809783415698837,2.0,816.0,816.0,False,False,False,True,False,True,-1.4793995548485765,0.07214307365868444,-0.8728012944308158
7656.0,2.7814611526467017,20.0,7656.0,7656.0,True,False,False,False,True,False,0.9293516232730905,0.7632615944225523,0.5552481862310141
6616.0,3.0820600518841306,7.0,6616.0,6616.0,False,False,False,True,False,True,0.5631087540850008,0.6581792462362331,0.33811785583798737
1499.0,3.0820600518841306,38.0,1499.0,1499.0,False,False,False,False,False,True,-1.2388765936413983,0.1411538850156613,-0.7302051255284723
5995.0,3.0914451422446763,18.0,5995.0,5995.0,True,False,False,False,True,False,0.3444195023871126,0.5954329594826715,0.20846599509368965
3007.0,3.0820600518841306,7.0,3007.0,3007.0,False,False,False,True,False,True,-0.7078244333186683,0.293523289885824,-0.41536614645858344
311.0,3.0820600518841306,18.0,311.0,311.0,False,False,False,True,False,True,-1.6572386403677932,0.021117510356673745,-0.9782347721697374
3112.0,3.0820600518841306,15.0,3112.0,3112.0,False,False,False,True,False,True,-0.6708479897948707,0.30413256542386585,-0.3934443342554413
8240.0,3.652888297989315,48.0,8240.0,8240.0,True,False,False,False,True,False,1.1350110805864024,0.8222693745579468,0.6771752179132523
4606.0,3.0820600518841306,7.0,4606.0,4606.0,False,False,False,True,True,False,-0.1447260219419803,0.4550874002222896,-0.08152826347930477
3368.0,1.6889997550873672,7.0,3368.0,3368.0,True,False,False,False,False,True,-0.5806958989178025,0.32999898959280594,-0.3399968683125424
9265.0,3.0820600518841306,24.0,9265.0,9265.0,True,False,False,False,True,False,1.495971600699664,0.9258361119531171,0.8911738608486873
6898.0,3.0820600518841306,25.0,6898.0,6898.0,True,False,False,False,False,True,0.6624169166917713,0.6866727291098312,0.39699358004071195
390.0,2.527515738542302,6.0,390.0,390.0,False,False,True,False,False,True,-1.629418268573698,0.029099727190057594,-0.961741218226421
3669.0,3.0820600518841306,17.0,3669.0,3669.0,False,False,False,False,False,True,-0.4746967608162496,0.3604122461351925,-0.27715433999686834
9746.0,3.0820600518841306,14.0,9746.0,9746.0,True,False,False,False,False,True,1.6653589276991554,0.9744366979892897,0.9915966386554622
9408.0,3.0820600518841306,31.0,9408.0,9408.0,False,False,False,True,True,False,1.5463299952130263,0.940284934828736,0.9210292812777284
8843.0,3.0820600518841306,2.0,8843.0,8843.0,False,False,False,True,False,True,1.3473615133944967,0.8831969283621299,0.80306905370844
4296.0,3.0820600518841306,33.0,4296.0,4296.0,False,False,False,True,True,False,-0.25389456948843014,0.4237647772052137,-0.1462498042695339
4085.0,1.552376432227326,33.0,4085.0,4085.0,False,False,False,True,True,False,-0.3281996131410137,0.40244518540972013,-0.1903022078396576
5972.0,3.103611590922572,25.0,5972.0,5972.0,False,True,False,False,False,True,0.336319900472376,0.5931090229362432,0.20366407432538233
5512.0,3.0820600518841306,26.0,5512.0,5512.0,False,False,False,True,False,True,0.174327862177644,0.5466302920076791,0.10762565895923587
3305.0,3.9267984425107385,5.0,3305.0,3305.0,False,True,False,False,True,False,-0.602881765032081,0.3236334242699808,-0.3531499556344277
7738.0,3.266528515499862,27.0,7738.0,7738.0,False,False,False,True,True,False,0.9582284648821514,0.7715469334141659,0.572368077665849
5578.0,4.854748969539183,36.0,5578.0,5578.0,False,False,False,True,False,True,0.19757019810688817,0.553298979488734,0.12140508377263949
229.0,3.0820600518841306,3.0,229.0,229.0,False,False,False,True,False,True,-1.686115481976854,0.01283217136506012,-0.9953546636045723
4443.0,3.160280553221813,48.0,4443.0,4443.0,False,False,False,True,True,False,-0.2021275485551136,0.43861776295847227,-0.11555926718513493
9317.0,2.5394093781852725,17.0,9317.0,9317.0,False,False,False,True,True,False,1.5142837441590684,0.931090229362433,0.9020303773683387
7683.0,3.4737390600422446,45.0,7683.0,7683.0,False,False,False,True,False,True,0.9388598516077813,0.7659896938466202,0.5608852236546793
857.0,3.0820600518841306,5.0,857.0,857.0,False,True,False,False,False,True,-1.464961134044046,0.07628574315449126,-0.8642413487133984
702.0,2.2388522777506017,45.0,702.0,702.0,True,False,False,False,True,False,-1.519545407817271,0.06062443164595332,-0.896602119108513
,3.0820600518841306,25.0,5016.970630372492,5016.97,False,False,False,True,False,True,,,
5370.0,3.0820600518841306,1.0,5370.0,5370.0,False,False,False,False,True,False,0.12432162426927021,0.5322825098514701,0.07797901769403413
5499.0,4.118607924812325,48.0,5499.0,5499.0,True,False,False,False,False,True,0.16974982631279287,0.5453167626553501,0.10491152982932303
8711.0,4.232480532787325,1.0,8711.0,8711.0,False,False,True,False,True,False,1.3008768415360084,0.8698595534000202,0.7755102040816326
8405.0,4.626298946630063,18.0,8405.0,8405.0,False,False,False,True,False,True,1.193116920409513,0.838941093260584,0.7116237799467613
399.0,3.0820600518841306,18.0,399.0,399.0,False,False,False,True,True,False,-1.626248859128801,0.030009093664746897,-0.959862205751866
3241.0,3.0820600518841306,47.0,3241.0,3241.0,False,False,False,True,True,False,-0.6254197877513481,0.3171668182277458,-0.36651182212015243
273.0,3.0820600518841306,5.0,273.0,273.0,False,False,False,True,True,False,-1.670620591357358,0.017277963019096697,-0.9861683803956365
4364.0,3.4911783151543307,35.0,4364.0,4364.0,True,False,False,False,False,True,-0.22994792034920888,0.4306355461250884,-0.13205282112845138
6554.0,4.901451620524203,39.0,6554.0,6554.0,False,False,False,True,False,True,0.5412750445757109,0.6519147216328179,0.32517354767994155
9571.0,3.0820600518841306,3.0,9571.0,9571.0,False,False,False,True,True,False,1.6037315218261596,0.9567545720925532,0.9550602849835587
772.0,3.0820600518841306,43.0,772.0,772.0,False,False,False,True,False,True,-1.4948944454680726,0.06769728200464786,-0.8819875776397516
,3.0820600518841306,1.0,5016.970630372492,5016.97,False,False,False,True,False,True,,,
9685.0,2.091469996373896,41.0,9685.0,9685.0,False,False,False,True,True,False,1.643877374794854,0.9682732141052844,0.9788611096612558
9471.0,3.0820600518841306,37.0,9471.0,9471.0,False,False,False,True,False,True,1.5685158613273047,0.946650500151561,0.9341823685996138
8513.0,1.6344842501412304,3.0,8513.0,8513.0,False,False,False,True,False,True,1.231149833748276,0.8498534909568556,0.7341719296414217
8767.0,3.0820600518841306,38.0,8767.0,8767.0,False,False,False,True,False,True,1.320597611415367,0.8755178336869758,0.7872018372566418
4625.0,3.67080577052816,25.0,4625.0,4625.0,False,False,False,False,False,True,-0.1380350464471979,0.45700717389107814,-0.07756145936635524
3883.0,3.9311790349453712,33.0,3883.0,3883.0,False,False,False,True,False,True,-0.3993352473487004,0.38203496008891585,-0.23247559893522626
5281.0,2.1417931536952195,41.0,5281.0,5281.0,False,False,False,False,True,False,0.09297968642528946,0.523289885823987,0.05939767211232319
1265.0,4.460394570640025,7.0,1265.0,1265.0,False,False,False,True,False,True,-1.3212812392087185,0.1175103566737395,-0.7790594498669032
5164.0,3.0820600518841306,38.0,5164.0,5164.0,False,False,False,False,False,True,0.05177736364162937,0.5114681216530261,0.03497050994310768
1780.0,2.201523165614836,36.0,1780.0,1780.0,False,False,False,True,True,False,-1.1399205876396163,0.16954632716984946,-0.6715381804895871
3022.0,4.203255409417453,16.0,3022.0,3022.0,False,False,False,True,False,True,-0.70254208424384,0.29503890067697286,-0.4122344590009917
5880.0,3.0820600518841306,43.0,5880.0,5880.0,True,False,False,False,True,False,0.3039214928134296,0.5838132767505304,0.18445639125215305
3101.0,3.0820600518841306,35.0,3101.0,3101.0,False,False,False,True,False,True,-0.6747217124497448,0.3030211175103567,-0.39574090505767523
2993.0,3.0820600518841306,8.0,2993.0,2993.0,False,False,False,True,False,True,-0.7127546257885079,0.2921087198140851,-0.41828905475233574
7642.0,3.0820600518841306,45.0,7642.0,7642.0,False,False,False,True,True,False,0.9244214308032508,0.7618470243508133,0.5523252779372618
7620.0,2.758632458639411,23.0,7620.0,7620.0,False,False,False,True,True,False,0.9166739854935028,0.759624128523795,0.5477321363327939
8010.0,3.0820600518841306,26.0,8010.0,8010.0,False,False,False,True,False,True,1.0540150614390364,0.7990300090936647,0.629156010230179
8493.0,3.0820600518841306,14.0,8493.0,8493.0,False,False,False,True,False,True,1.224106701648505,0.8478326765686571,0.7299963463646328
8977.0,4.548854950177848,49.0,8977.0,8977.0,False,False,False,True,False,True,1.3945504984629622,0.8967363847630595,0.831045461662926
5680.0,1.417238329688558,39.0,5680.0,5680.0,False,False,False,True,False,True,0.23349017181572004,0.563605132868546,0.14270055848426327
9536.0,3.0820600518841306,33.0,9536.0,9536.0,False,False,True,False,False,True,1.5914060406515604,0.9532181469132059,0.9477530142491779
7810.0,1.481073746409081,38.0,7810.0,7810.0,False,False,True,False,True,False,0.9835837404413269,0.7788218652116803,0.5874001774622892
6108.0,2.474654233546479,10.0,6108.0,6108.0,False,False,True,False,False,True,0.3842131987508185,0.6068505607759926,0.23205804060754737
9624.0,3.0820600518841306,25.0,9624.0,9624.0,False,False,False,True,False,True,1.6223958218905525,0.9621097302212791,0.9661255806670495
2162.0,3.0820600518841306,38.0,2162.0,2162.0,True,False,False,False,True,False,-1.0053967645339912,0.20814388198443973,-0.5917845399029177
263.0,4.652271734414185,25.0,263.0,263.0,False,False,False,True,False,True,-1.6741421574072435,0.016267555824997476,-0.988256172034031
7003.0,1.9300833368031596,19.0,7003.0,7003.0,False,False,False,True,True,False,0.6993933602155687,0.697282004647873,0.41891539224385405
5601.0,3.0820600518841306,32.0,5601.0,5601.0,False,False,False,True,True,False,0.20566980002162474,0.5556229160351621,0.12620700454094683
2558.0,3.0820600518841306,33.0,2558.0,2558.0,False,False,False,False,False,True,-0.8659427489585262,0.24815600687076894,-0.5091079910224959
3826.0,3.821176637821326,43.0,3826.0,3826.0,False,True,False,False,True,False,-0.4194081738330476,0.3762756390825503,-0.24437601127407485
4048.0,3.0820600518841306,29.0,4048.0,4048.0,False,False,False,True,False,True,-0.34122940752559,0.398706678791553,-0.19802703690171722
3898.0,1.0270621332760603,18.0,3898.0,3898.0,False,False,False,True,False,True,-0.3940528982738722,0.38355057088006467,-0.22934391147763453
645.0,2.454962136254689,42.0,645.0,645.0,False,False,True,False,False,True,-1.539618334301618,0.05486511063958776,-0.9085025314473616
3556.0,3.0820600518841306,30.0,3556.0,3556.0,False,False,False,True,True,False,-0.5144904571799556,0.34899464484187126,-0.300746385510726
4059.0,3.0820600518841306,36.0,4059.0,4059.0,False,False,False,True,False,True,-0.337355684870716,0.39981812670506217,-0.19573046609948327
8326.0,1.3384597183293794,25.0,8326.0,8326.0,False,False,False,True,True,False,1.1652965486154174,0.8309588764272001,0.6951302260034449
1183.0,2.746028971193752,43.0,1183.0,1183.0,False,False,True,False,False,True,-1.3501580808177795,0.10922501768212589,-0.7961793413017381
5963.0,3.0820600518841306,18.0,5963.0,5963.0,False,False,False,True,True,False,0.33315049102747907,0.5921996564615539,0.20178506185082729
5973.0,2.7504142463770838,42.0,5973.0,5973.0,True,False,False,False,True,False,0.33667205707736453,0.5932100636556532,0.20387285348922177
9025.0,3.0820600518841306,27.0,9025.0,9025.0,False,False,False,True,False,True,1.4114540155024125,0.9015863392947358,0.8410668615272195
4690.0,2.062145611959722,13.0,4690.0,4690.0,False,False,True,False,True,False,-0.1151448671229423,0.46357482065272304,-0.06399081371679106
,3.0820600518841306,24.0,5016.970630372492,5016.97,False,False,False,True,False,True,,,
2494.0,3.619980555611296,25.0,2494.0,2494.0,False,False,True,False,False,True,-0.8884807716777933,0.2416894008285339,-0.5224698575082207
8641.0,2.648164552699005,41.0,8641.0,8641.0,False,False,False,True,False,True,1.2762258791868102,0.8627867030413257,0.7608956626128712
3836.0,3.0820600518841306,33.0,3836.0,3836.0,False,True,False,False,False,True,-0.4158866077831621,0.3772860462766495,-0.24228821963568037
